Customer ID,Internal Obligor ID,Obligor Name,City,Country,Industry Code,Internal Risk Rating,Taxpayer ID (TIN),Stock Exchange,Ticker Symbol,CUSIP,Internal Credit Facility ID,Origination Date,Maturity Date,Credit Facility Type,Credit Facility Purpose,Loan Amount,Outstanding Balance,Interest Rate,Collateral Type,Loan Status,Payment Frequency,Currency,Loan Grade,Syndicated Loan Flag,Disposition Flag,Guarantor ID,Guarantor Name,Guarantor Rating,Loan to Value Ratio,Debt Service Coverage Ratio,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Interest Coverage Ratio,Loan Default Probability
78178eaf-5311-4797-a83a-0eba85be4c5f,820f0076-49dd-4798-add3-7079172535eb,George-Davis,Joshuaburgh,ES,8982,E,479-08-9161,NASDAQ,OMM,BpuXip,e43f86a9-911d-4ef0-87a4-d3549b19238b,2024-08-03,2033-04-28,Other,Working Capital,80307107.83,84475585.85,2.05,Equipment,Closed,Monthly,GBP,B,Yes,Retained,d8c9e6aa-effa-491d-b6fa-314f70b4f027,Juarez-Hill,A,0.77,2.25,151016919.23,66444620.73,17018741.5,24028827.29,416278797.25,142052511.7,525299.73,2.29,0.17
a03ed31b-203c-476a-8ffb-280e525fb589,ef151a03-5429-4fbf-9a3e-b0821524a1d4,Torres LLC,Munozstad,TJ,5682,D,365-21-5781,NASDAQ,MAC,Cwltcw,240a2e4f-8831-4f6c-bfa1-18970e6cdb59,2021-01-20,2027-03-06,Other,Acquisition,60714964.27,84809475.24,10.07,Real Estate,Closed,Annually,USD,AAA,No,Disposed,0433534c-79fd-4140-ba3e-9e14ea485abc,Ross-Rivera,A,1.37,1.87,94807077.52,189795665.06,7644245.68,26707056.43,486885869.31,102924860.03,24440095.52,6.39,0.05
e93929c0-3ef8-4fb2-9c08-64de77d5993f,0f7e4dec-b310-4e6a-acee-00f73bdf2c7e,Rodriguez Inc,Gonzalezmouth,MN,9015,D,194-55-9885,LSE,KPH,TXcEUN,d093db86-9ebf-419d-9827-a94436aff75e,2020-01-12,2029-12-07,Revolving,Working Capital,97954537.21,55667805.09,13.35,Inventory,Closed,Monthly,GBP,AA,Yes,Disposed,f6b61e4b-9aa4-4cf6-b18b-750e42654c28,Williams-Lambert,A,1.19,1.06,454418968.76,232746459.03,7804943.0,10448061.2,304777921.31,55113124.95,2279886.22,1.6,0.1
74ee8a71-d8bf-4592-9a8b-05bbb421a0ea,0494e0ff-d28a-49e1-9e26-8acc2d23750a,Doyle and Sons,East Jill,MN,1660,D,738-05-6676,NASDAQ,Lax,LcrNBi,f14fc5e1-6f01-4679-a9a4-539f23343fc8,2022-08-24,2027-07-15,Term Loan,Acquisition,18567946.59,3628437.42,12.0,Real Estate,Active,Annually,EUR,BB,No,Retained,7ea537a3-d3c6-497d-8d96-bd95c4eca5f5,Lee Group,D,0.94,1.72,410488262.97,387523087.77,42872369.48,45745189.87,340338504.13,62034433.46,5856477.31,2.37,0.14
db38b10a-9506-4041-a006-6a188c274b23,ae6fd277-13ee-4abc-8dcc-e7cb05f35d30,Benjamin-Higgins,Hughesville,LB,8662,A,809-37-5098,LSE,MAh,blZqIU,de86166f-b637-446e-93e7-734383c8a5af,2020-03-19,2029-08-26,Other,Acquisition,65466270.83,34855783.23,14.38,None,Defaulted,Annually,EUR,BBB,No,Disposed,9c2ab189-8b98-4b8f-965d-89707b6e7108,Elliott Ltd,D,0.91,2.63,252348627.48,272256246.02,83254083.84,33177418.64,185889364.24,81467436.86,4539088.48,9.34,0.28
877da6a9-8158-4755-b852-7725704ce2e1,007eb1a9-52ee-444a-b806-8bbc082a4102,"Pearson, Wilson and Garcia",South Kimberlyborough,CV,6053,C,213-31-1858,LSE,bBs,DUcjfd,c354b0b2-59b6-4a48-8ef7-dfea92cc2100,2022-08-22,2029-09-17,Other,Refinancing,50245894.35,59470757.68,13.04,Inventory,Closed,Annually,EUR,AA,Yes,Retained,1c2d70c0-1bae-4f19-b230-351d9c015e8c,"Randolph, Peterson and Myers",A,0.87,1.66,17078089.28,344541789.16,87152970.67,18596960.02,40928583.04,149654082.74,29005094.43,6.89,0.18
a725d4dc-1233-4e20-8d8d-9a4fed8472f8,b25a2740-28fc-41b9-a2ab-ac4323e72e68,"Ramirez, Johnson and Peters",Marcusborough,GW,4990,D,642-22-4704,NASDAQ,kBT,qrERmn,41342757-7020-4b3d-b22b-b764752e84ee,2020-09-18,2027-10-31,Bridge Loan,Refinancing,5523745.36,75843680.22,10.32,Real Estate,Active,Monthly,GBP,BBB,No,Retained,e0d1222e-6efe-48c4-910c-1389a4fa7951,Mendoza Inc,C,1.17,2.39,103130036.47,291700418.1,18015128.76,1130147.03,247135275.55,112187222.65,9839957.25,5.73,0.11
97017589-1705-4ee4-9ca8-282ffd91963d,04034620-23d6-4705-884c-cb403da46583,"Sullivan, Chandler and Barnes",Walkerborough,GT,4534,C,070-34-4852,LSE,iPk,kdetvI,2a4e6301-35ff-459f-8593-f22b6cbb5cb2,2022-06-29,2029-03-06,Revolving,Acquisition,14446491.24,4449538.86,14.5,Inventory,Active,Monthly,INR,AAA,No,Retained,02f2e54d-15cb-40a4-9a21-9d39ff78e22c,"Schneider, Gould and Peterson",C,1.49,2.03,214435539.14,208370741.11,92757183.94,28519405.9,266502848.44,58626358.45,24656468.46,3.04,0.15
92eaf0bd-f5b5-4acf-9721-492e98e9bd20,63790a66-717e-4faa-9ebe-090bdd4b43bb,"Middleton, Rich and Stewart",Jessicaberg,MX,1252,D,784-07-8335,NASDAQ,Dul,NaaAMf,3cf87acc-9c1f-4535-978b-7ada18465e1f,2024-07-08,2027-02-26,Revolving,Acquisition,3146276.15,70122109.55,12.77,None,Closed,Annually,EUR,A,No,Retained,2be141be-704d-436d-8c42-fe22b1864357,Crane LLC,B,0.69,1.58,406572699.97,188807542.44,23880508.77,29906131.29,398359760.34,147326076.81,27275767.73,3.35,0.16
3b651254-46b7-45e6-b4ea-79f624524e51,fcdb9eca-dcbf-4f37-b267-92a998ea6872,Duncan Inc,North Clarencemouth,MR,6512,B,503-90-3740,NASDAQ,IQJ,DYopBj,761b0a03-a6fd-4d0b-bf28-a6023b8f3862,2022-07-24,2034-04-15,Term Loan,Acquisition,59288666.26,41626680.35,12.17,None,Defaulted,Annually,INR,A,No,Retained,21a8f4f5-74ba-4e7d-bdd7-fd8367981291,Smith-Hall,A,0.72,1.51,49609619.21,52463059.15,69079647.15,16693200.3,108671295.22,58507422.06,26270219.19,2.72,0.24
0cb2511a-db60-46d1-8c4d-61473fa60ff2,03d89e40-e1d0-497d-b173-0e6a3d3cefa0,Douglas-Weaver,Wellsshire,LV,8143,D,174-28-6993,LSE,gpZ,JIYGsY,e690f5b6-0362-4d04-9442-d238d92cbc23,2025-01-20,2028-06-21,Revolving,Refinancing,22257246.42,66683239.18,6.89,Equipment,Closed,Quarterly,GBP,AA,No,Retained,4333c6b5-e334-4896-87c1-586dcd5a7841,Lara-Allen,E,1.3,1.51,368233293.96,273283728.36,1102903.51,45369394.49,384447729.84,103498328.81,9768447.86,1.58,0.27
d5e7e906-2d1f-4475-800c-9858f6914333,75cac73f-6cdb-4f5d-a730-f076827d0fe4,"Sparks, Franco and Martin",West Toddburgh,MU,8969,D,122-39-3706,NYSE,Qdm,HMtInO,19e37a51-c556-45ad-9f84-6b46501b5823,2021-12-17,2029-02-01,Bridge Loan,Working Capital,43604004.19,42493734.95,12.85,Real Estate,Closed,Monthly,INR,A,Yes,Retained,4bbb9277-4ab3-48c2-af43-a137613b3e03,Miranda-Watkins,C,1.04,1.37,356785545.77,104036742.43,98915921.98,47357504.77,393075491.39,199240528.42,9762224.3,8.32,0.24
3b62e3de-9ce7-41e5-8b15-7e75886819cd,4f9dd8fe-e886-48a5-b290-df5b5498f7db,Leonard Inc,North Robertview,UY,1954,C,075-87-0946,N/A,ubi,lIswhh,bb16b29c-501e-419c-ae0c-ba301fa5fa26,2020-07-18,2029-12-01,Bridge Loan,Expansion,67387817.43,34698677.6,7.43,Equipment,Defaulted,Monthly,INR,AAA,No,Retained,b9d18e50-b66b-4517-b54a-24ac6d8100ba,Glenn Ltd,B,0.91,1.35,30744772.08,306876474.42,9678266.1,12023423.94,81470175.87,33830691.41,15320937.89,6.57,0.16
265f2f71-c497-4e55-843d-24a66642f263,cba7039e-120c-49fd-9a45-d2171ce74365,"Mcmillan, Hayes and Barnett",South Karen,PY,1790,C,426-61-6091,LSE,PHf,HkPbaT,feadba76-aa10-4302-bc23-c97b1ca05524,2021-10-10,2033-02-17,Term Loan,Acquisition,43799797.77,5467442.74,12.18,Equipment,Closed,Annually,USD,CCC,No,Disposed,018ca343-5a73-44e2-a081-b06b911d838f,Jones Group,B,1.03,2.34,433213478.15,294932760.23,99773521.01,27183967.25,246853711.46,133922500.14,10799747.32,6.28,0.11
463d33a3-3035-45c9-b763-95372152aa95,a44d6e27-bdc0-4f19-91b6-17c3679a2f43,Huerta-Gonzalez,South Anthony,GT,6966,B,008-25-2708,LSE,pze,jpYXba,5a9f06ee-7139-452e-b55a-6cdc08f1678d,2021-08-02,2027-03-16,Term Loan,Expansion,33666538.75,46730239.56,2.99,Inventory,Active,Quarterly,EUR,A,No,Disposed,6c967b04-f2c1-4ca5-b699-e88116fd3b3d,Cohen-Harris,B,1.38,1.73,487215255.46,143156887.79,39770051.08,24840435.64,321249894.19,34565403.51,14755417.28,9.54,0.03
1bafa715-358e-4d5d-b8ba-5074f179dda3,282e4283-d2a7-4bf7-bc1c-bcc4d3eb0361,Malone-Olson,Adrianshire,NR,9356,E,174-84-8011,N/A,ORp,CkWvNl,42d0445d-550e-4e5a-aa42-52e6b2f1be8f,2020-11-27,2027-04-26,Term Loan,Refinancing,62703375.56,71423943.22,11.16,Equipment,Closed,Quarterly,EUR,CCC,No,Disposed,331a3f92-da32-46ed-baa0-20c43655c979,Roberts LLC,E,1.21,2.12,250652387.89,367702061.18,22441639.48,18869098.67,133594034.68,147046848.47,16012579.1,8.74,0.15
7b15e2a5-fad7-4846-bb73-aba20c138634,0e504e88-8ac8-47cd-a240-dda1d6025937,Best-Smith,Edwardshaven,PY,5812,D,378-77-1923,N/A,XTu,DiSoAE,2a1311a9-3a48-4c1f-9b7c-93cba51cc7d9,2024-01-20,2028-10-04,Other,Refinancing,10644942.82,53215864.54,5.14,Inventory,Active,Monthly,USD,BB,No,Retained,a7ad7f00-7a4f-47d5-95ac-366fc693e545,"Marshall, Mendez and Walker",E,1.35,1.64,202842294.6,69085372.83,38977223.01,49175501.89,205454360.72,97354324.24,1644636.01,5.42,0.29
70a65076-6e9c-4323-b2ea-e7813c93ef1c,1ce52071-b5cc-4344-b438-15f21aed136d,Roman-Cowan,New William,TH,5778,A,664-95-1092,NYSE,gOP,ICcgPF,fd9a0ef6-661f-4121-a387-97a350c3a530,2024-10-26,2032-07-07,Term Loan,Acquisition,85772272.53,10400429.39,5.35,Real Estate,Defaulted,Quarterly,INR,AAA,No,Disposed,493f99bf-4d5b-4912-818b-98f456f57298,"Curtis, Moran and Carter",A,0.6,1.63,347241514.69,27482044.26,48323901.75,41553306.76,194785403.03,122701336.46,25471704.67,7.47,0.28
ca435ac0-3fb3-4782-9800-2b05f3f5bb46,9d5cf8bc-6464-482c-9b2c-abeac8d8f1eb,"Cox, Lester and Taylor",North Elizabeth,BD,1564,C,240-44-4906,N/A,HRq,tJSXYt,7ca5fe26-f1b9-4618-ac3d-4d55f2998169,2020-04-18,2029-01-21,Revolving,Acquisition,18179069.35,47957583.87,4.92,Equipment,Defaulted,Annually,USD,CCC,Yes,Disposed,deb58bb1-fa7d-4a59-ba22-4a521dc463cf,"Newman, Rhodes and Dalton",B,1.22,2.95,463979444.87,380198873.87,90935149.92,46859373.27,107260883.36,7082746.11,29162016.08,4.19,0.28
487e7f64-8555-4e31-a1e0-97a9a26c511c,d6cf05b3-c827-4a4a-9f0b-9a6bb709750b,"Wilcox, Martinez and Moore",Lake Corey,CZ,9668,A,760-08-3047,N/A,Afs,dGsNLe,3e2a8b7b-8f8f-4568-8811-598d6fc0bdd6,2024-05-21,2034-06-17,Revolving,Expansion,8363681.46,13087996.81,13.55,Equipment,Active,Quarterly,EUR,BBB,No,Disposed,9803f726-9460-4177-9363-640f5ff84b03,Moore Group,C,0.7,2.85,378008444.49,256054938.84,22370652.75,44685494.06,85146828.59,107894050.33,13765812.91,8.57,0.18
dd5016b8-b08d-4c1f-937c-0050d8713ed4,3759e190-41fc-40b5-8c5c-eef8f888063b,George and Sons,Port Michaelfort,KP,2106,E,786-64-6961,LSE,lkv,IyctgS,2f93ea69-121b-47b5-a1c9-572c0b9885a2,2024-09-03,2026-07-14,Term Loan,Expansion,58504716.29,26859011.79,11.88,Inventory,Active,Monthly,INR,BBB,Yes,Disposed,3d0b7287-6e5e-4c69-b15f-368fb90fd8c9,Barnes Inc,E,0.88,1.07,217935427.51,332752030.87,54855981.87,3963082.44,11945205.9,3893852.56,15513487.58,3.7,0.17
e5b89ad1-5f59-4879-ae92-64dd5efdfd5e,b82831c9-c5c6-463b-8fc8-83566ae2d72d,Sandoval-Kim,South Francis,PY,5608,C,369-43-1910,LSE,mBZ,BUhnNG,aeae6851-e074-441c-a5ae-18ba78e57a96,2024-11-27,2027-02-21,Bridge Loan,Acquisition,89118443.17,8684169.84,11.31,None,Active,Quarterly,GBP,B,Yes,Retained,7df3cc45-2bd1-403e-b7f2-e02a830c0bb1,"Lopez, Zuniga and Guerrero",E,0.88,2.89,83366516.73,186916158.22,31005128.89,43619355.32,155345825.06,156128572.65,22310827.06,9.65,0.18
c1faf1f5-c9ae-4100-8bc9-9bcdf6ee5070,b5b514ad-6a5c-43d7-ac70-27ae717bef24,Ortiz-Daniel,Lake Mary,BI,1217,D,219-03-2598,LSE,Xzp,fADsfH,98ce4702-b3e9-44ce-8a0c-6054c2e00e97,2023-11-23,2034-10-12,Term Loan,Working Capital,96708553.04,22045883.11,4.46,Real Estate,Active,Quarterly,GBP,B,No,Retained,91562adf-029f-4271-939e-2d1b516403e0,Davis-Webster,B,1.49,1.72,300356627.46,257639741.36,10618208.83,41648498.17,166079135.07,160360701.05,16166454.81,1.51,0.17
a72dc8ee-46d1-4f79-a663-1fed97495038,2bc372f5-0c4d-4451-8917-760c8f573fea,Gibson-Banks,Port Benjamin,TD,3818,D,051-69-0058,NASDAQ,zKP,TxSCWv,eb3fd27f-10fb-44de-978e-1fdd82088322,2020-05-07,2029-09-29,Bridge Loan,Working Capital,97513361.39,28749481.84,10.96,Real Estate,Defaulted,Quarterly,GBP,AA,Yes,Retained,3542c950-df7d-432f-b84b-ce70971e9cb4,"Stephens, Jordan and Johnson",A,1.46,1.95,212904594.35,277665127.24,34330509.49,2335650.21,416059995.84,2287133.41,7187757.63,7.75,0.21
afa4a175-c31d-43a8-9d93-a3c2f0058cfd,fe3ac1f4-6ce2-4c32-bef3-21d70ebd7b2f,Rose LLC,Peterville,JO,7235,E,450-06-0291,LSE,rlY,OVEeEs,4750ab64-c088-4743-b500-74a6b4cf08d1,2023-08-20,2027-06-05,Revolving,Refinancing,26256332.93,84986120.85,12.83,Equipment,Active,Annually,EUR,BB,No,Retained,5871d1f6-113c-42cc-bca1-7d26ede4a408,"Ray, Diaz and Johnson",C,1.12,2.89,162224187.19,29276556.84,56149054.75,47794078.14,149956261.38,8003462.48,1026607.91,6.8,0.17
e3ee6dd0-abe8-4634-9f2b-d0edef40e5ae,6321b2f9-62dc-44a1-a205-e8b6f76d14df,Lee-Jimenez,Michaelberg,AU,9922,C,682-43-4776,NYSE,fZh,KsXZpu,1badca63-cd0f-4bee-9dac-31d93298f16a,2020-05-13,2032-03-13,Revolving,Refinancing,49673998.33,37044678.47,4.63,Equipment,Closed,Quarterly,INR,AA,Yes,Retained,235e3320-41dc-4737-8657-23805fac80d2,"Montes, Arnold and Morgan",C,1.2,2.13,239352134.18,350525440.01,3178956.6,34808734.47,411603590.09,56546847.69,29917519.68,9.07,0.28
57f39803-f0cf-4a97-83df-b1e631de8bec,5aef10ee-6b31-4b60-a4f7-dae321a96e43,"Young, Young and Gibbs",Manuelborough,ME,2273,E,379-62-8567,NASDAQ,Vrz,mbQcQA,408cbd41-7704-4503-83f3-02984e53a4de,2024-07-15,2030-10-09,Term Loan,Acquisition,43792020.83,26336827.73,13.07,Inventory,Defaulted,Monthly,INR,B,Yes,Disposed,a97793a9-bd19-4cf6-a362-8c357b30aaeb,Kennedy-Hunter,B,0.58,2.12,478118809.03,183551095.18,36165605.02,1887604.49,187556620.9,109700432.12,19101763.83,6.74,0.06
eade1966-5b11-4b94-87c4-6ae90052e3b3,d192069c-4858-42f1-b8e3-a14850357f14,"Coffey, Maxwell and Bryant",Howardfurt,MD,9729,E,767-83-3794,LSE,YSk,SkPSYQ,a716d924-dfec-47f6-a9e5-b50f35cbdf0d,2025-03-01,2029-10-14,Term Loan,Acquisition,95892665.3,86111889.22,4.56,Real Estate,Defaulted,Monthly,EUR,AAA,No,Disposed,da48f398-969a-4902-b607-9b35b824cc05,Mitchell-Wiggins,A,1.44,1.53,248305052.67,328614828.55,44243747.26,46783929.56,434818240.8,46867058.27,10910396.24,1.72,0.03
773913d0-4a91-4535-b674-be134c36521a,76331203-e520-483e-9d0e-982150e4e05d,Bridges-Williams,Brendaland,PY,6219,C,264-16-1185,NASDAQ,piQ,ZFXnKm,4b896e0d-1fa7-4822-863b-5d2c89bb6db0,2020-05-23,2030-01-01,Other,Expansion,20610649.72,41564745.35,3.48,None,Active,Annually,USD,AA,Yes,Disposed,812bb0ea-24f5-48a9-b5ab-4ebac8a91bfd,"Arnold, Hart and Chang",D,1.05,1.83,287813463.24,394646391.25,81384407.98,14595635.43,58048377.94,65984715.58,20726130.17,3.85,0.08
dde8875d-eb19-4213-827c-f4a9d2545054,5d4a1511-5653-458c-8868-1a90b2b16bb2,Gonzalez PLC,Morrisonmouth,CL,1750,E,057-06-5062,NYSE,Lez,PcIGfo,afe9c051-adad-42dc-b0b0-6a96e8b66235,2024-05-08,2031-10-19,Revolving,Expansion,3090647.09,73444221.98,1.83,Inventory,Active,Monthly,EUR,AAA,No,Disposed,4c0a2695-5efd-4422-b0e5-c4dbed22348b,Harrison Ltd,C,1.02,1.93,375968010.93,70944870.11,2474195.5,3583368.51,26131266.66,137494916.67,15607092.12,9.74,0.05
1921c9a0-de0c-4506-a4ca-98f3107aa9b5,30032d4a-7838-4b7f-88b3-60af99d4be74,"Zimmerman, Hanson and Gonzalez",Rossmouth,KE,7834,C,272-11-4530,N/A,zvJ,xXxeac,c8ddb21d-a06b-485d-8fb8-89c3f113f58b,2021-05-27,2026-10-15,Bridge Loan,Working Capital,81920711.9,41781042.06,10.66,Equipment,Closed,Annually,EUR,AA,Yes,Retained,ee8b3fa2-fe3e-4cc6-9c42-7f5378a3aae4,Clark-Chavez,B,0.65,2.22,142223977.03,35717980.01,35128750.12,24748513.08,113004750.51,45245632.15,16260212.87,4.93,0.1
e8dd90b3-b267-4f66-b505-7d7b28778f0c,5c7640ad-801a-4ae1-a62e-91292399f077,Bentley LLC,South William,BT,8624,E,657-33-3449,N/A,Csp,YUXuxw,a1cf8408-5aa5-4efb-9bf5-865636f8bb9d,2020-11-23,2029-09-24,Other,Refinancing,55758491.59,77447457.24,9.66,Real Estate,Active,Quarterly,GBP,BB,No,Retained,e05697ba-d864-4be9-97e5-90eff8fbcb19,Lamb-Melendez,C,1.31,1.98,138697326.2,159462461.01,92398404.88,48922031.56,87280219.65,122906435.41,22959243.04,4.54,0.18
25be982b-2f15-4297-ad34-fdd55bb398bf,7e2f4f44-1c58-488f-a5b7-ad017f338bb9,Anderson Ltd,Caseyshire,KI,4756,D,136-80-4335,NASDAQ,GJp,XyzuRR,76567a99-f06b-4785-9a94-4d9c5c195e7d,2022-04-06,2034-12-07,Revolving,Acquisition,89565224.16,55245282.69,13.74,Real Estate,Active,Quarterly,USD,A,No,Retained,f695fc16-62ca-4636-82d9-cdd22419b7ef,"Fields, Simmons and Newman",B,0.55,1.87,350488458.45,246930152.71,4937414.96,12303475.22,490646940.56,139973684.15,10660435.11,9.65,0.23
d102f8c0-9b9c-4de5-aa77-e50e44f0ddd2,1d2ccbf6-d54c-4a4d-bd15-dfe3f7bed383,Estrada-Moreno,Brandonport,GT,8316,B,825-53-8206,NYSE,jTB,GXFdeT,f384788c-530a-4435-9d47-4fa36ff5d0f2,2024-10-28,2031-10-08,Bridge Loan,Refinancing,6418775.31,60324576.2,5.52,Inventory,Closed,Monthly,INR,BBB,No,Retained,49016ebe-1b8b-4fbb-b3aa-ada5724a0ac5,Moore-White,C,1.16,2.85,57467023.39,313637826.17,61986871.38,21832552.65,50560935.09,166163325.89,1655315.29,9.75,0.14
7e8f8fd5-2835-484d-8448-50216b6516c8,f4155149-2bae-4646-951a-d17413cb985c,Williams-Schultz,Brianchester,VC,1897,E,514-31-4645,LSE,Msl,GFAtbG,5df74e3a-fcf3-497a-9f93-bab57a40bcb8,2023-08-15,2029-10-29,Other,Working Capital,35198254.09,65475887.75,7.21,Inventory,Defaulted,Quarterly,GBP,A,No,Retained,82b8b5d9-a28d-4c97-86d9-46eefdda0e38,"Olson, Moore and Fernandez",D,1.44,2.52,130157712.65,55351657.2,99260494.01,3657636.84,440050162.61,186954396.37,19533965.79,4.12,0.25
3a97623f-2d1c-493a-9dfb-68af4a1b2a4a,162d7c46-9128-4d07-974c-19064235e7fa,Sexton LLC,Port Ericaside,VA,3411,D,438-99-4883,NYSE,eCf,NfqsoU,74ceecea-ac83-481a-84f1-72ec73bc8bd6,2023-01-09,2029-11-24,Bridge Loan,Working Capital,93041957.85,49229935.54,2.03,None,Closed,Annually,USD,A,No,Retained,519e9b3b-717a-466d-8347-4e6d95add723,"Williams, Jenkins and Mitchell",E,1.44,1.11,156760908.1,72033162.3,10549419.42,27570181.9,418945870.72,132661083.38,24412811.77,3.6,0.29
797f2533-123c-4ba8-9afc-70077229317c,f6903ee5-a1ad-4637-a6ed-dc7d930995fb,"Boyd, Jones and Moss",East Ryan,DE,4424,D,249-47-5737,NYSE,Sme,mQRnol,3dda3a45-0ab4-4110-a877-bce2d5abd4e1,2024-05-03,2029-11-02,Term Loan,Expansion,10292342.77,12057294.92,10.33,None,Defaulted,Monthly,INR,BBB,No,Retained,e0ccfee7-b3a5-48ce-bcb9-3eb6fe6dc68e,"Ayala, Brown and Fuller",D,1.03,1.06,457152655.14,282131989.13,18607843.21,20439438.6,349858654.63,132475936.31,4683640.81,1.99,0.24
9eace7f0-a233-4662-901b-2c34eee9686c,9d682497-6bcb-448f-815a-e941546d72fc,"Evans, Meyer and Wyatt",Brettville,SM,5439,D,489-93-3176,N/A,GrS,oIHfrC,6ca9b853-f448-4e4a-b28a-5abdb83aff16,2024-02-06,2030-11-13,Other,Expansion,43072375.2,44060477.58,5.34,None,Active,Monthly,USD,A,Yes,Retained,f9d71704-05f4-43dc-a111-72cfd984a4f9,"Knight, Taylor and Reynolds",E,0.97,1.33,434335580.23,382323153.19,55479493.8,27614290.52,56489709.32,46938371.53,7267280.48,7.96,0.26
8fbdf888-df53-45fc-813b-daa66457df90,623bf920-caad-47e0-a150-208ed639f5a7,Jackson Group,Justinstad,LS,4136,B,463-59-0341,N/A,rzl,BsMOKM,2a48925b-5190-4723-9b12-da736fc7504c,2023-08-21,2032-11-03,Other,Refinancing,3386921.93,31870069.38,4.23,Inventory,Closed,Monthly,USD,CCC,Yes,Disposed,2ad55416-2113-4937-add4-dc301010b3cb,Torres-Harper,B,0.83,2.77,241574758.29,54008220.49,23899319.47,38961923.43,234832781.05,194341646.16,29993950.89,9.79,0.13
feef0c73-220c-4e9d-b24f-8739135989ea,2ee3ef64-9567-4690-8322-1c2d81fa9c6c,Mcconnell Ltd,East Kevinfurt,NE,1412,D,063-23-7691,NYSE,oUv,LlKskE,a31acdd8-d824-4d64-b6ab-1fd3989435dd,2024-06-21,2028-07-28,Term Loan,Working Capital,67838179.56,2266492.36,11.55,Real Estate,Active,Monthly,GBP,AA,No,Retained,d17cb6ff-5822-4288-85ca-b984ea5e39c0,"Kramer, Jordan and Allen",E,1.2,2.53,269264477.97,127494056.1,64195762.68,48826267.76,273027969.86,112963609.41,28487991.21,8.05,0.16
8eaa053f-9784-4f2f-a86e-c0bb2fae363d,c8d54f9c-8e0f-4940-936f-68b97fbac218,Baldwin-Taylor,Vegaton,LR,7881,A,518-07-2019,LSE,VNK,TWWfdj,d459382f-f1de-4fdc-be5b-cfb9adc46ab9,2024-09-23,2028-05-19,Other,Expansion,75828012.29,75390533.96,8.29,Real Estate,Defaulted,Annually,INR,CCC,Yes,Disposed,5979a3e5-8988-4cf7-ba8a-feb49ac9a250,"Nguyen, Owens and Ramirez",A,1.18,2.57,195074614.12,78473019.74,10322468.05,6215465.42,419430047.27,124752967.66,25728986.52,6.08,0.04
71dacd4b-391a-4630-afe8-61bbeba58c6e,c245a117-5064-424d-b501-8a9e369ba7f6,Chaney Group,Christinaville,GM,8981,B,388-24-9730,NYSE,xNu,mUEXJo,d828c88a-52d1-45e9-b6d0-10fb9e1e3dad,2024-09-06,2027-04-17,Term Loan,Acquisition,51260237.51,83453588.29,8.83,Real Estate,Closed,Monthly,INR,B,Yes,Disposed,d5575ba1-0421-4f33-a385-f3473c806998,Johnson PLC,C,0.99,1.05,392915118.83,271102728.84,49164546.37,30498804.76,496764911.37,80213797.08,8573362.67,1.55,0.19
85c94689-bade-4879-bc1b-f190c6d33e19,555b70f2-08bd-4e8b-9c0c-99f8fd90aa04,Olson-Mcguire,Port Davidport,GT,6817,D,844-33-9135,LSE,zaT,uZIqyE,c51c9c23-5f81-440e-8437-0e3e97d3151e,2025-03-02,2028-07-02,Term Loan,Refinancing,2259171.53,71234801.08,8.74,None,Defaulted,Annually,USD,AA,No,Retained,49cbdfa5-ca70-4b1b-a146-e0701d43b6ad,Hunt-Smith,E,0.88,1.93,150416722.38,70606067.46,20583406.77,43373489.62,224996112.3,97998418.43,2906563.84,9.98,0.25
e45fc476-af91-48af-a171-74337144639b,f5f76b37-f01d-432f-ad86-3410580ca961,Sullivan-Prince,Porterberg,LU,9213,C,482-49-8353,LSE,hLq,tclGrG,a3a79d2e-b070-4540-a680-b8c32acbab2a,2021-12-25,2029-10-07,Term Loan,Acquisition,63038416.56,3684724.93,2.11,None,Defaulted,Annually,GBP,AA,Yes,Disposed,03be2837-8c97-4e4e-91bc-a3c608d84624,Howard Ltd,B,1.19,2.29,433586658.12,71783179.99,68178217.01,38780668.95,386448480.31,190550245.7,22632986.81,4.07,0.26
fdfceac1-54ff-4b85-9aba-8228d23b3fcd,80b02f37-62db-48f1-997c-b3af8bf11ad0,Patterson-Rios,South Alan,BR,6707,A,033-71-0267,NYSE,dto,qxSfMm,dfec5c34-5a03-4a40-a3a8-a6d0958d9618,2024-06-07,2031-01-22,Other,Acquisition,94075270.53,62955567.32,8.57,None,Defaulted,Monthly,USD,B,No,Disposed,f7a0f38f-958e-4253-ad86-cb5324f6c29c,Russo and Sons,C,1.47,1.18,35704869.77,353559193.02,39811829.98,3454143.47,392806246.87,97079667.76,26153971.52,5.58,0.08
09c71f66-2e0a-4b63-a236-73401d7a7d40,c126e2b4-8e56-4432-b46e-09a576383f38,Chavez-Wilkerson,New Davidtown,MK,9742,E,783-83-7832,NASDAQ,tMM,xWbElL,866c426e-44af-4aba-be9e-1be235eea4b0,2023-07-16,2032-11-15,Other,Working Capital,37202665.27,71390197.05,6.58,Inventory,Defaulted,Annually,GBP,B,No,Retained,8480f39a-0eb9-433a-a6fc-10a78c7751b3,Rogers-Odom,D,1.01,1.4,22436123.77,362252959.25,4779706.18,4552150.34,422381637.0,147717098.38,10920791.88,4.08,0.26
